Ugent ID,address,city,country,lat_2,long_2
8.02005E+11,Dorpsstraat 39,Oud-Heverlee,Belgium,50.8389291,4.66397
8.02005E+11,rue Cavendish 01,Nice,Belgium,,
8.02005E+11,Oudenaardsesteenweg 67,Gent,Belgium,51.0208528,3.7095575
8.02005E+11,Havikstraat 2A,Sint-Amandsberg,Belgium,51.064578,3.772305
8.02005E+11,Bonifantenstraat 2 / 24,Gent,Belgium,51.0569779,3.7172652
8.02005E+11,Keizervest 170,Gent,Belgium,51.0391584,3.7380542
8.02005E+11,Onze-Lieve-Vrouwstraat 88 / A,Herent,Belgium,50.9083475,4.6753212
8.02005E+11,Ooievaarstraat 76,Gent,Belgium,51.05826,3.6981846
8.02005E+11,Bouwschen pad 41,Turnhout,Belgium,51.3251346,4.9353599
8.02005E+11,"St Luke’s Rd, Claremont 9",South Africa,Belgium,,
8.02005E+11,de Fierlantstraat 161,Vorst,Belgium,50.8234491,4.3318627
8.02005E+11,Aviasozlar 4 house 63 / flat 2,Tashkent,Belgium,,
8.02005E+11,Ooststraat 25,Westende,Belgium,51.1547878,2.7790162
8.02005E+11,Ebergiste De Deynestraat 15 / 0510,Gent,Belgium,51.0169601,3.71132
8.02005E+11,Krijgslaan 281,Gent,Belgium,51.0250898,3.7135395
8.02005E+11,Guldenspoorstraat 20,Gent,Belgium,51.0451572,3.7300854
8.02005E+11,Kortrijksesteenweg 975,Gent,Belgium,51.0195333,3.6793615
8.02005E+11,Victoriastraat 38,Gent,Belgium,51.0347244,3.7241649
8.02005E+11,Keizervest 170,Gent,Belgium,51.0391584,3.7380542
8.02005E+11,Keizer Karelstraat 116 / 002,Gent,Belgium,51.0523239,3.7320146
8.02005E+11,Stropkaai 27 / 001,Gent,Belgium,51.0375432,3.730116
8.02005E+11,Jozef Guislain 98 / 0001,Gent,Belgium,51.0657264,3.7036796
8.02005E+11,Lieremanstraat 39,Gent,Belgium,51.0557361,3.6998882
8.02005E+11,Reigerstraat 40,Gent,Belgium,51.0340674,3.7091932
8.02005E+11,Zebrastraat 6,Gent,Belgium,51.0400587,3.7330881
8.02005E+11,Gäbelbachstrasse 37,Bern,Belgium,,
8.01001E+11,Kortrijksesteenweg 545,Gent,Belgium,51.0195333,3.6793615
8.01001E+11,Ten Edestraat 64A,Nazareth-De Pinte,Belgium,50.9572522,3.6243958
8.01001E+11,Minister Liebaertlaan 80,Kortrijk,Belgium,50.8339746,3.2717397
8.01001E+11,Soenenspark 35,Sint-Denijs-Westrem,Belgium,51.016533,3.6751356
8.01001E+11,Schoonzichtstraat 12,Sint-Denijs-Westrem,Belgium,51.0143037,3.672279
8.01001E+11,Wilgenstraat X 16,Merelbeke-Melle,Belgium,50.9853315,3.7362835
8.01001E+11,Bruggesteenweg 99,Wingene,Belgium,51.0784018,3.351336
8.01001E+11,Antoon Catriestraat 166,Drongen,Belgium,51.0614295,3.6364546
8.01001E+11,Bouwmeestersstraat 38,Sint-Amandsberg,Belgium,51.0505191,3.7486687
8.01001E+11,Kollekasteelstraat 29,Mariakerke,Belgium,51.0774462,3.6894137
8.01001E+11,Bremstraat 1 / 5,Sint-Niklaas,Belgium,51.1746255,4.1376541
8.01001E+11,Kuipstraat 44a,Ertvelde,Belgium,51.1767629,3.7383679
8.01001E+11,Motsenstraat 140,Merelbeke-Melle,Belgium,50.9704651,3.744434
8.01001E+11,Arthur Verhaegenstraat 15,Gent,Belgium,51.0263919,3.7059649
8.01001E+11,Blekerijstraat 24,Oudenaarde,Belgium,50.8501256,3.6078454
8.01001E+11,Vier-Gekroondenstraat 63,Zwijnaarde,Belgium,51.0088076,3.7166069
8.01001E+11,Fibulaplein 34,Gent,Belgium,51.0732894,3.7486879
8.01001E+11,Schaapsdreef 36,Kortrijk,Belgium,50.8004367,3.2905422
8.01001E+11,Dikkelindestraat 128,Wondelgem,Belgium,51.0801793,3.7063519
8.01001E+11,Draaikonk 12,Brakel,Belgium,50.7907043,3.7220338
8.01001E+11,Sint-Michielsplein 10 / L,Gent,Belgium,51.0534131,3.7190995
8.01001E+11,Wijmenstraat 95,Impe,Belgium,50.954304,3.9466294
8.01001E+11,Blankenbergse Steenweg 8 / 0301,Brugge,Belgium,51.2203286,3.2082513
8.01001E+11,Zwaluwlaan 5,Nazareth-De Pinte,Belgium,50.9901235,3.6388172
8.01001E+11,Teerlingstraat 32 / 3A,Aalter,Belgium,51.0871713,3.4520723
8.01001E+11,Zonnebloemstraat 14,Lovendegem,Belgium,51.103847,3.63832
